genotype,stratify_by,signal,quartile,position,mean,sem,n
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1515.151515151515,0.531945019229795,0.022369373687907586,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1555.5555555555552,0.5523571749480733,0.02306408451776011,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1595.9595959595958,0.5670176224883438,0.023787196290031627,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1636.363636363636,0.5790535417195464,0.023965461472035255,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1676.7676767676767,0.5817358855821648,0.0239450427158269,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1717.1717171717169,0.564821402514621,0.023795757798376862,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1757.5757575757575,0.5679557903766118,0.024166395063436954,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1797.9797979797977,0.5896394308603874,0.024815190972211118,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1838.3838383838383,0.6117101034849136,0.02540518542980821,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1878.7878787878785,0.63080120475857,0.026273918139218182,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1919.1919191919187,0.6210090012787577,0.026069507477291008,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,1959.5959595959594,0.6091144647380327,0.025989415456215127,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q1,2000,0.6107348110843642,0.02621718452178742,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-2000,0.7531461392633034,0.029115335509349843,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1959.5959595959596,0.7458938498358583,0.02868018741535749,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1919.1919191919192,0.7462147904126675,0.02901310692937325,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1878.7878787878788,0.752750849652583,0.029232399935859903,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1838.3838383838383,0.7517425336255594,0.029477091662248992,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1797.979797979798,0.7546570695061517,0.030103272189841847,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1757.5757575757575,0.7470208488849932,0.031165193782382493,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1717.1717171717173,0.7288864531946332,0.03087860319131982,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1676.7676767676767,0.7229231981553341,0.030378717034685032,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1636.3636363636365,0.7063286529117336,0.030710653418391447,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1595.9595959595958,0.6820504187986762,0.028902165475122643,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1555.5555555555557,0.6600736789797486,0.0272975765504214,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1515.1515151515152,0.6580941628972709,0.02685421325881927,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1474.7474747474748,0.6634835901005681,0.026280098317298207,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1434.3434343434344,0.673133377043311,0.026620501172345972,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1393.939393939394,0.6793742613947007,0.026292555644135563,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1353.5353535353536,0.6826716946847077,0.026457070100079322,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1313.1313131313132,0.6903430281214147,0.027376607573364305,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1272.7272727272727,0.6888568638009087,0.02763282279374613,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1232.3232323232323,0.7015306000161248,0.04277915379137783,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1191.919191919192,0.7232224517217095,0.05881784093051486,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1151.5151515151515,0.686032066031957,0.03522925000991457,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1111.1111111111113,0.6575956352221888,0.02762659625110763,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1070.7070707070707,0.6570104570689531,0.026519922479583603,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-1030.3030303030305,0.6438279188154241,0.025326568709080594,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-989.89898989899,0.6446731877194093,0.025227678256886692,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-949.4949494949497,0.6468116231889497,0.025449813769632495,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-909.0909090909092,0.6674281360517437,0.026127336544070626,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-868.6868686868688,0.6814136255171117,0.027390368387463303,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-828.2828282828284,0.6781202917224183,0.027011925822651037,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-787.878787878788,0.6892077347893255,0.027686282352130016,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-747.4747474747476,0.6884109786840367,0.02681286989945653,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-707.0707070707072,0.6656137237003498,0.026536494817804127,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-666.6666666666667,0.64656391983488,0.026639937563058852,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-626.2626262626263,0.6519812432926062,0.026860313261517173,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-585.8585858585859,0.6600540318625505,0.026496944784619583,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-545.4545454545455,0.6705077946602231,0.02678476380964521,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-505.0505050505051,0.6654259110212701,0.026907516956863824,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-464.64646464646466,0.6677542486417657,0.026823394365022908,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-424.24242424242425,0.6860888540087372,0.02709655932029203,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-383.83838383838383,0.6856006814484568,0.026650365411321732,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-343.43434343434365,0.698069039886586,0.026802416645401506,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-303.03030303030323,0.7148132427070875,0.027058114834217193,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-262.6262626262628,0.721748710311766,0.027250646674505424,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-222.2222222222224,0.731107468057348,0.027912095217529475,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-181.81818181818198,0.7271980196964138,0.028066559447032624,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-141.41414141414157,0.7121071756620745,0.027233266448093308,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-101.01010101010115,0.7049085398694994,0.02763286346707511,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-60.60606060606074,0.6965013452018047,0.027434454515195678,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,-20.20202020202032,0.6891344686085505,0.027837097227758085,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,20.202020202020094,0.6874470475139486,0.02690973854946071,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,60.60606060606051,0.6859526107550098,0.026911359052110662,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,101.0101010101007,0.6906784093736049,0.027090690931198452,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,141.41414141414134,0.6789201277023812,0.02686364888076133,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,181.81818181818153,0.6669533534135457,0.02714088115347785,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,222.22222222222217,0.6580218800766977,0.027125136663127623,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,262.62626262626236,0.6524012603172895,0.027371345096759498,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,303.030303030303,0.6514001608777459,0.027257575769040598,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,343.4343434343432,0.6550165305466359,0.026495267351780386,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,383.83838383838383,0.6783783087862121,0.026360622920035458,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,424.242424242424,0.6821412216975794,0.025964622084966773,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,464.64646464646466,0.661465904660036,0.02523274785627711,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,505.05050505050485,0.6440188625425373,0.0250696865897302,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,545.4545454545455,0.6468921070148764,0.025155275132722695,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,585.8585858585857,0.6430456004346106,0.025162765923081743,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,626.2626262626259,0.669915383742264,0.02615233333748608,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,666.6666666666665,0.6739724314725198,0.02607360885152742,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,707.0707070707067,0.6616991430455698,0.025347934807963882,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,747.4747474747473,0.6567669203927474,0.025512354186546782,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,787.8787878787875,0.6501028838905311,0.02531365802580227,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,828.2828282828282,0.6579259062099441,0.025838888337868193,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,868.6868686868684,0.6638231186707352,0.025876942314731734,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,909.090909090909,0.6651338279902215,0.026196369098965003,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,949.4949494949492,0.6904689204462191,0.027146669197208165,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,989.8989898989898,0.7046216136094438,0.0274675628134933,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1030.30303030303,0.7020321847353974,0.027869686803595414,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1070.7070707070707,0.6917311646571104,0.02753557506991147,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1111.1111111111109,0.6810038991196928,0.026808559244476598,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1151.5151515151515,0.695898627544467,0.026388054121806826,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1191.9191919191917,0.6899580536583787,0.02608649018283301,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1232.3232323232323,0.6811865438474598,0.02578478347883308,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1272.7272727272725,0.6855459850399491,0.025673902757299333,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1313.1313131313127,0.6939356271230624,0.026167610851105725,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1353.5353535353534,0.6906722276350791,0.026398326082622263,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1393.9393939393935,0.6993126653967325,0.027197097138983255,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1434.3434343434342,0.6933762411505398,0.027032363175889473,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1474.7474747474744,0.6872715950939184,0.02756579006427839,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1515.151515151515,0.6988018318119219,0.028606474138218513,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1555.5555555555552,0.6983827952176918,0.028802292384116714,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1595.9595959595958,0.6896350372138085,0.02800664212756718,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1636.363636363636,0.6931616021565674,0.027317632466173903,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1676.7676767676767,0.6886721225417773,0.02691037659667746,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1717.1717171717169,0.6868309191443162,0.026234761525170718,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1757.5757575757575,0.6833260152565116,0.026049886489905756,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1797.9797979797977,0.6908786409228682,0.02639670278823694,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1838.3838383838383,0.6897175436071229,0.026718231352732023,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1878.7878787878785,0.695151374464726,0.02660882843828834,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1919.1919191919187,0.7123032578277356,0.02710153651058528,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,1959.5959595959594,0.7095197946777411,0.026891375614595703,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q2,2000,0.7149360603283007,0.02737436241374655,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-2000,0.8543430332209615,0.031418953472859355,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1959.5959595959596,0.8634437551569075,0.03171661163534119,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1919.1919191919192,0.8697414029180254,0.030927797229142788,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1878.7878787878788,0.8657008763562002,0.03071800543407921,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1838.3838383838383,0.8428747382939855,0.030809679756778577,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1797.979797979798,0.8323353118553001,0.03132035939078251,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1757.5757575757575,0.8250633822527299,0.03234763604692653,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1717.1717171717173,0.8196244283368799,0.03188529265570031,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1676.7676767676767,0.8176098446041334,0.032246566056712445,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1636.3636363636365,0.7842741921837857,0.0306644028484622,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1595.9595959595958,0.7544774989486438,0.029185088943251655,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1555.5555555555557,0.7478454513081153,0.02864389192649623,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1515.1515151515152,0.7506794909188942,0.02894439116259891,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1474.7474747474748,0.7688675460890659,0.029605151509783136,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1434.3434343434344,0.7729276959140317,0.029992647169330606,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1393.939393939394,0.769192648966149,0.02969495318146798,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1353.5353535353536,0.7656206895134008,0.029595843019438944,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1313.1313131313132,0.7706437553408761,0.029336571957879243,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1272.7272727272727,0.7869875107570464,0.02974800808603597,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1232.3232323232323,0.7915719203544113,0.02955563644444539,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1191.919191919192,0.7916978443116073,0.02942489252338015,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1151.5151515151515,0.7986890475615125,0.029860352615782532,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1111.1111111111113,0.810492747199963,0.02995057714309532,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1070.7070707070707,0.7873435564904315,0.02825026954658194,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-1030.3030303030305,0.784951219553627,0.02811936157320033,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-989.89898989899,0.7883353548176161,0.0282192633273425,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-949.4949494949497,0.7920528477655235,0.028628507495739784,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-909.0909090909092,0.7943120146183069,0.02853440695400732,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-868.6868686868688,0.8108178031260177,0.029175527602593537,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-828.2828282828284,0.8194500067853696,0.0292311712366917,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-787.878787878788,0.8123824453151753,0.028726453218501154,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-747.4747474747476,0.8159079893808779,0.02913224588485832,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-707.0707070707072,0.8082964985687965,0.02925655094666182,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-666.6666666666667,0.8231097011467208,0.02963430741168415,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-626.2626262626263,0.8210270161386857,0.029915943240717738,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-585.8585858585859,0.8276931108256768,0.030565801221904287,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-545.4545454545455,0.8149966698221706,0.030087213568278762,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-505.0505050505051,0.7937991023044739,0.02929394796343332,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-464.64646464646466,0.7743756586746136,0.028887623255225963,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-424.24242424242425,0.7751703421316637,0.029367051257068802,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-383.83838383838383,0.7979180613640857,0.030029567951207106,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-343.43434343434365,0.8089559961483536,0.03021921015125337,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-303.03030303030323,0.8205130532021251,0.030277750365549826,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-262.6262626262628,0.8036924868211663,0.030242594830283503,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-222.2222222222224,0.8137561060835774,0.030546887530432425,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-181.81818181818198,0.8124195744639705,0.030495822003184864,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-141.41414141414157,0.7705817867655663,0.029068722546675346,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-101.01010101010115,0.7793429970923256,0.029620397703582,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-60.60606060606074,0.7880247185792999,0.030157070336731255,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,-20.20202020202032,0.7895852089938341,0.030367214156208976,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,20.202020202020094,0.7920105596575003,0.030425951609287582,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,60.60606060606051,0.8072045818955846,0.030879194510285396,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,101.0101010101007,0.8183869850481192,0.030665266672096677,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,141.41414141414134,0.8297314115950999,0.03038726864893019,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,181.81818181818153,0.8284640180264786,0.02999832534181574,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,222.22222222222217,0.7951686313400421,0.028317177883486592,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,262.62626262626236,0.8034798446891663,0.028945891696620363,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,303.030303030303,0.8052013300227869,0.029164270746688432,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,343.4343434343432,0.7970078086497359,0.028854716265760732,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,383.83838383838383,0.8233429673634819,0.02924231921224799,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,424.242424242424,0.8079734843352485,0.028673111501674505,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,464.64646464646466,0.8026831167191405,0.028485721031072497,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,505.05050505050485,0.7878069459548858,0.02881272475798658,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,545.4545454545455,0.7899113280407629,0.029026163107849945,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,585.8585858585857,0.8055429481499692,0.029346902438062282,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,626.2626262626259,0.8030484326488259,0.029221943108637755,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,666.6666666666665,0.7764542559015771,0.028664776986243232,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,707.0707070707067,0.7546777475089178,0.028441604667971358,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,747.4747474747473,0.7529438851058492,0.028463502187179048,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,787.8787878787875,0.7508281438714396,0.027891398493711698,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,828.2828282828282,0.7577346911586073,0.027558198659287714,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,868.6868686868684,0.7376806698447416,0.02701278092116446,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,909.090909090909,0.7444365482972615,0.02694792870879542,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,949.4949494949492,0.7563403566061895,0.02806900662313194,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,989.8989898989898,0.7801036047018923,0.028508400470540502,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1030.30303030303,0.7937289268686573,0.028734118994034167,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1070.7070707070707,0.8110180607250985,0.029261139126081456,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1111.1111111111109,0.8219403943870061,0.030490516578949387,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1151.5151515151515,0.8181774816254391,0.030589988793386255,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1191.9191919191917,0.8124020479097755,0.02997410868835063,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1232.3232323232323,0.8299171718641846,0.03008818549673345,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1272.7272727272725,0.811622834789163,0.02934369873688474,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1313.1313131313127,0.7901053457983493,0.028507289874505192,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1353.5353535353534,0.7661511427238327,0.0282587129809073,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1393.9393939393935,0.752111991110926,0.028331826475579754,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1434.3434343434342,0.745667799778735,0.02811426289327618,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1474.7474747474744,0.769566261585032,0.028644463696514962,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1515.151515151515,0.7982029471383358,0.029171335481561915,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1555.5555555555552,0.8021547135637558,0.028731717517253497,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1595.9595959595958,0.8022259284047539,0.02866406521684412,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1636.363636363636,0.7841379788713267,0.029365763718975323,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1676.7676767676767,0.7962358212525377,0.029800777279292725,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1717.1717171717169,0.8101727856396884,0.029583890979467176,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1757.5757575757575,0.816383755808059,0.029345121170779864,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1797.9797979797977,0.7965836157317137,0.028216272853349513,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1838.3838383838383,0.8128706105759963,0.029436295244672738,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1878.7878787878785,0.8378062823057573,0.03075395691074699,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1919.1919191919187,0.8686866366107573,0.031955285225954554,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,1959.5959595959594,0.8666989013219022,0.03199778651564836,6117
FANCJKO,G4_quartile,S9.6 (R-loop),Q3,2000,0.8537496085851727,0.03203648242959922,6117
