bin,position,mean,sem,ko,signal_geno,topology,direction,n_promoters,column
77,1848.1012658227846,7.169834122312312,0.558266896758223,dKO,dKO,pooled,down,490,dKO
78,1898.73417721519,7.210358469989024,0.5972449568379101,dKO,dKO,pooled,down,490,dKO
79,1949.3670886075947,7.092233589584325,0.6614850483488144,dKO,dKO,pooled,down,490,dKO
80,2000,7.187098550515921,0.7370337738401134,dKO,dKO,pooled,down,490,dKO
1,-2000,6.598459726937527,0.6735843256261231,dKO,dKO,parallel,up,374,dKO
2,-1949.367088607595,6.612934806793131,0.6445349900466858,dKO,dKO,parallel,up,374,dKO
3,-1898.73417721519,6.724054460650884,0.6274167191242017,dKO,dKO,parallel,up,374,dKO
4,-1848.1012658227849,6.7934190204500515,0.5618776820079998,dKO,dKO,parallel,up,374,dKO
5,-1797.4683544303798,6.636396791745847,0.4910272524767233,dKO,dKO,parallel,up,374,dKO
6,-1746.8354430379748,6.623628017069397,0.4969806321793873,dKO,dKO,parallel,up,374,dKO
7,-1696.2025316455697,6.842069673924947,0.548256984104912,dKO,dKO,parallel,up,374,dKO
8,-1645.5696202531644,7.140278513227555,0.6243877965870784,dKO,dKO,parallel,up,374,dKO
9,-1594.9367088607596,7.328585156555057,0.6631459018372815,dKO,dKO,parallel,up,374,dKO
10,-1544.3037974683543,7.2824559401467095,0.6445530353365917,dKO,dKO,parallel,up,374,dKO
11,-1493.6708860759495,7.249030740639317,0.6287802962689194,dKO,dKO,parallel,up,374,dKO
12,-1443.0379746835442,7.3626408134127255,0.6586600091588765,dKO,dKO,parallel,up,374,dKO
13,-1392.4050632911392,7.632890291194864,0.709984866766975,dKO,dKO,parallel,up,374,dKO
14,-1341.7721518987341,8.062870280664022,0.8877459968526145,dKO,dKO,parallel,up,374,dKO
15,-1291.139240506329,8.280797916463777,0.9935773500376098,dKO,dKO,parallel,up,374,dKO
16,-1240.506329113924,8.379494070107924,1.0114261643027267,dKO,dKO,parallel,up,374,dKO
17,-1189.873417721519,8.37084100726879,0.9685405315544194,dKO,dKO,parallel,up,374,dKO
18,-1139.240506329114,8.263322927815816,0.8601561088450448,dKO,dKO,parallel,up,374,dKO
19,-1088.607594936709,8.283537520085215,0.7393327897575054,dKO,dKO,parallel,up,374,dKO
20,-1037.9746835443038,8.190029373967924,0.6553535353957242,dKO,dKO,parallel,up,374,dKO
21,-987.3417721518988,8.090952435957131,0.6301845303680156,dKO,dKO,parallel,up,374,dKO
22,-936.7088607594937,8.11831467666728,0.6164940696467188,dKO,dKO,parallel,up,374,dKO
23,-886.0759493670887,8.319878547826978,0.6519308336096524,dKO,dKO,parallel,up,374,dKO
24,-835.4430379746836,8.435309819357068,0.7003243965188245,dKO,dKO,parallel,up,374,dKO
25,-784.8101265822784,8.70390511082668,0.7594882318729037,dKO,dKO,parallel,up,374,dKO
26,-734.1772151898733,9.004925053689144,0.8251164427974544,dKO,dKO,parallel,up,374,dKO
27,-683.5443037974683,9.173457105000388,0.8359329370762046,dKO,dKO,parallel,up,374,dKO
28,-632.9113924050632,9.333088907390142,0.8383714313551818,dKO,dKO,parallel,up,374,dKO
29,-582.2784810126582,9.613491775696291,0.8667673477759986,dKO,dKO,parallel,up,374,dKO
30,-531.6455696202531,9.772879654929811,0.8624388338757053,dKO,dKO,parallel,up,374,dKO
31,-481.0126582278481,9.653648105800258,0.8238407562768563,dKO,dKO,parallel,up,374,dKO
32,-430.37974683544303,9.799838770887218,0.8042474120533165,dKO,dKO,parallel,up,374,dKO
33,-379.746835443038,10.021119124271015,0.8493621922137435,dKO,dKO,parallel,up,374,dKO
34,-329.11392405063293,10.21079703611061,0.9121663346955823,dKO,dKO,parallel,up,374,dKO
35,-278.4810126582279,10.255619945043762,0.9346024699273785,dKO,dKO,parallel,up,374,dKO
36,-227.84810126582283,10.373381306593856,0.9412251752315711,dKO,dKO,parallel,up,374,dKO
37,-177.21518987341778,10.488968952337476,0.9533880370849079,dKO,dKO,parallel,up,374,dKO
38,-126.58227848101274,10.91091508841132,0.9982774668744467,dKO,dKO,parallel,up,374,dKO
39,-75.94936708860769,11.369470296662547,1.0530967072445823,dKO,dKO,parallel,up,374,dKO
40,-25.316455696202638,11.6874432888643,1.0813933306045376,dKO,dKO,parallel,up,374,dKO
41,25.31645569620241,11.791102987678718,1.086572808743909,dKO,dKO,parallel,up,374,dKO
42,75.94936708860769,11.577620210670958,1.0294383206234028,dKO,dKO,parallel,up,374,dKO
43,126.58227848101251,11.417959741194618,0.9681791669528071,dKO,dKO,parallel,up,374,dKO
44,177.21518987341778,11.277901095485518,0.9188586149575039,dKO,dKO,parallel,up,374,dKO
45,227.8481012658226,11.023870135981344,0.880577960334972,dKO,dKO,parallel,up,374,dKO
46,278.4810126582279,11.11430260054568,0.8846459758405945,dKO,dKO,parallel,up,374,dKO
47,329.1139240506327,10.845556904066905,0.8936855734831258,dKO,dKO,parallel,up,374,dKO
48,379.746835443038,10.64917675377426,0.8898648545726187,dKO,dKO,parallel,up,374,dKO
49,430.37974683544326,10.4404073165636,0.8959403173920258,dKO,dKO,parallel,up,374,dKO
50,481.0126582278481,10.498521213297751,0.940559901125532,dKO,dKO,parallel,up,374,dKO
51,531.6455696202534,10.660298191425847,1.0006757766099028,dKO,dKO,parallel,up,374,dKO
52,582.2784810126582,10.79184882591115,1.0641978533391219,dKO,dKO,parallel,up,374,dKO
53,632.9113924050635,10.716522455606443,1.0741367324458597,dKO,dKO,parallel,up,374,dKO
54,683.5443037974683,10.416902557415971,1.0249913526514667,dKO,dKO,parallel,up,374,dKO
55,734.1772151898736,10.21694991814474,0.9976265984158422,dKO,dKO,parallel,up,374,dKO
56,784.8101265822784,9.912633741726426,0.9234828781293294,dKO,dKO,parallel,up,374,dKO
57,835.4430379746836,9.466022267702854,0.8281017291004475,dKO,dKO,parallel,up,374,dKO
58,886.0759493670885,9.07376242504188,0.7279839428090739,dKO,dKO,parallel,up,374,dKO
59,936.7088607594937,8.649373119825135,0.6584898318526727,dKO,dKO,parallel,up,374,dKO
60,987.3417721518986,8.370495882699409,0.6505721589062187,dKO,dKO,parallel,up,374,dKO
61,1037.9746835443038,8.5726957432174,0.7651476944975988,dKO,dKO,parallel,up,374,dKO
62,1088.6075949367087,8.45224174693519,0.8708226463542946,dKO,dKO,parallel,up,374,dKO
63,1139.240506329114,8.265736537999647,0.9145079318272971,dKO,dKO,parallel,up,374,dKO
64,1189.8734177215188,8.151289637685885,0.9185703341450122,dKO,dKO,parallel,up,374,dKO
65,1240.506329113924,8.072180674620066,0.9260666972850742,dKO,dKO,parallel,up,374,dKO
66,1291.1392405063293,8.08914173879513,0.907760974225576,dKO,dKO,parallel,up,374,dKO
67,1341.7721518987341,8.189554405815887,0.8981942809691634,dKO,dKO,parallel,up,374,dKO
68,1392.4050632911394,8.107188109320965,0.8381296917065232,dKO,dKO,parallel,up,374,dKO
69,1443.0379746835442,7.880421194341731,0.7878560487801799,dKO,dKO,parallel,up,374,dKO
70,1493.6708860759495,7.680216581530325,0.7446726005241975,dKO,dKO,parallel,up,374,dKO
71,1544.3037974683543,7.367409607390882,0.707304332546014,dKO,dKO,parallel,up,374,dKO
72,1594.9367088607596,7.107152585945028,0.6771105212125231,dKO,dKO,parallel,up,374,dKO
73,1645.5696202531644,7.009380287031864,0.6417227750814501,dKO,dKO,parallel,up,374,dKO
74,1696.2025316455697,7.0431081332922405,0.6433349296346191,dKO,dKO,parallel,up,374,dKO
75,1746.8354430379745,7.28894239450521,0.6977985133638926,dKO,dKO,parallel,up,374,dKO
76,1797.4683544303798,7.460572905468219,0.8127847379224931,dKO,dKO,parallel,up,374,dKO
77,1848.1012658227846,7.717089264796592,0.9230683809068623,dKO,dKO,parallel,up,374,dKO
78,1898.73417721519,7.863469517479606,0.9807821761556837,dKO,dKO,parallel,up,374,dKO
79,1949.3670886075947,8.007096266483028,1.0307412048047853,dKO,dKO,parallel,up,374,dKO
80,2000,8.066412809177729,1.0047563116102196,dKO,dKO,parallel,up,374,dKO
1,-2000,9.002494809768015,0.9383403865936377,dKO,dKO,parallel,down,396,dKO
2,-1949.367088607595,9.357302773362058,0.9361951973129853,dKO,dKO,parallel,down,396,dKO
3,-1898.73417721519,9.40632298342106,0.9175662230324436,dKO,dKO,parallel,down,396,dKO
4,-1848.1012658227849,9.21801329362874,0.9035041345632184,dKO,dKO,parallel,down,396,dKO
5,-1797.4683544303798,9.084016192328649,0.9176007023326607,dKO,dKO,parallel,down,396,dKO
6,-1746.8354430379748,8.756732361886638,0.9070004899050532,dKO,dKO,parallel,down,396,dKO
7,-1696.2025316455697,8.513568925381911,0.8871855729669011,dKO,dKO,parallel,down,396,dKO
8,-1645.5696202531644,8.30644433990472,0.8857028316293368,dKO,dKO,parallel,down,396,dKO
9,-1594.9367088607596,8.09354422862281,0.8735486469486842,dKO,dKO,parallel,down,396,dKO
10,-1544.3037974683543,7.91020386877084,0.8401226119777302,dKO,dKO,parallel,down,396,dKO
11,-1493.6708860759495,7.656479462192516,0.7423264814518161,dKO,dKO,parallel,down,396,dKO
12,-1443.0379746835442,7.364663778691982,0.6280490407850903,dKO,dKO,parallel,down,396,dKO
13,-1392.4050632911392,7.1931857654743325,0.583886277328671,dKO,dKO,parallel,down,396,dKO
14,-1341.7721518987341,7.194614006124362,0.5709287174310309,dKO,dKO,parallel,down,396,dKO
15,-1291.139240506329,7.305651456533056,0.6330957603703792,dKO,dKO,parallel,down,396,dKO
16,-1240.506329113924,7.557475201027963,0.7657205405903406,dKO,dKO,parallel,down,396,dKO
17,-1189.873417721519,7.656248972646717,0.8034680913950767,dKO,dKO,parallel,down,396,dKO
18,-1139.240506329114,7.774877068173605,0.8426641358598393,dKO,dKO,parallel,down,396,dKO
19,-1088.607594936709,7.887004648338665,0.8946721551723797,dKO,dKO,parallel,down,396,dKO
20,-1037.9746835443038,7.935148209034393,0.9489365169076013,dKO,dKO,parallel,down,396,dKO
21,-987.3417721518988,8.069043002788868,1.0037904557253516,dKO,dKO,parallel,down,396,dKO
22,-936.7088607594937,8.316280600308168,1.0125393937767546,dKO,dKO,parallel,down,396,dKO
23,-886.0759493670887,8.253925275680192,0.960166649846134,dKO,dKO,parallel,down,396,dKO
24,-835.4430379746836,7.946054738515154,0.7996194260153284,dKO,dKO,parallel,down,396,dKO
25,-784.8101265822784,7.662135914670498,0.6640083838967953,dKO,dKO,parallel,down,396,dKO
26,-734.1772151898733,7.463050472796565,0.576813043504524,dKO,dKO,parallel,down,396,dKO
27,-683.5443037974683,7.475582802841559,0.5669421052423596,dKO,dKO,parallel,down,396,dKO
28,-632.9113924050632,7.522512351316635,0.5553056579022654,dKO,dKO,parallel,down,396,dKO
29,-582.2784810126582,7.5679979176332655,0.5542854222774457,dKO,dKO,parallel,down,396,dKO
30,-531.6455696202531,7.9649365225885855,0.5806086093332598,dKO,dKO,parallel,down,396,dKO
31,-481.0126582278481,8.087477382748617,0.6029167371509152,dKO,dKO,parallel,down,396,dKO
32,-430.37974683544303,8.193151844996796,0.624952655215291,dKO,dKO,parallel,down,396,dKO
33,-379.746835443038,8.420784566464649,0.6512363685722996,dKO,dKO,parallel,down,396,dKO
34,-329.11392405063293,8.956328185933206,0.7528150334848966,dKO,dKO,parallel,down,396,dKO
35,-278.4810126582279,9.540504092479797,0.9350340441179833,dKO,dKO,parallel,down,396,dKO
36,-227.84810126582283,10.242224427158584,1.1461995408952081,dKO,dKO,parallel,down,396,dKO
37,-177.21518987341778,10.997617349767124,1.3672205143248646,dKO,dKO,parallel,down,396,dKO
38,-126.58227848101274,11.77260431353492,1.598405083793774,dKO,dKO,parallel,down,396,dKO
39,-75.94936708860769,12.20839394297664,1.6785318281905002,dKO,dKO,parallel,down,396,dKO
40,-25.316455696202638,12.190866416076618,1.6414258868429317,dKO,dKO,parallel,down,396,dKO
41,25.31645569620241,11.913435092847354,1.4853237643039001,dKO,dKO,parallel,down,396,dKO
42,75.94936708860769,11.618018762794408,1.3297977633880071,dKO,dKO,parallel,down,396,dKO
43,126.58227848101251,11.218490874554574,1.193639712684334,dKO,dKO,parallel,down,396,dKO
44,177.21518987341778,10.754189663962885,1.078979870345769,dKO,dKO,parallel,down,396,dKO
45,227.8481012658226,10.257356268914059,0.961756332882574,dKO,dKO,parallel,down,396,dKO
46,278.4810126582279,9.636691476279236,0.8084606360152329,dKO,dKO,parallel,down,396,dKO
47,329.1139240506327,9.291224989355213,0.763553334552094,dKO,dKO,parallel,down,396,dKO
48,379.746835443038,9.04311733217151,0.7414830346052504,dKO,dKO,parallel,down,396,dKO
49,430.37974683544326,8.889663820503536,0.7234755758902566,dKO,dKO,parallel,down,396,dKO
50,481.0126582278481,8.565168896626544,0.6918216961905869,dKO,dKO,parallel,down,396,dKO
51,531.6455696202534,8.344522512049386,0.6779136632757611,dKO,dKO,parallel,down,396,dKO
52,582.2784810126582,8.39248450134539,0.6789701909053393,dKO,dKO,parallel,down,396,dKO
53,632.9113924050635,8.54190283109644,0.6935295254585339,dKO,dKO,parallel,down,396,dKO
54,683.5443037974683,8.801128594999764,0.7263948775760648,dKO,dKO,parallel,down,396,dKO
55,734.1772151898736,8.793080210968702,0.7568271407452214,dKO,dKO,parallel,down,396,dKO
56,784.8101265822784,8.516193671148233,0.7822869159416145,dKO,dKO,parallel,down,396,dKO
57,835.4430379746836,8.58133239469745,0.8517258203268169,dKO,dKO,parallel,down,396,dKO
58,886.0759493670885,8.761372134952433,0.9091319797573562,dKO,dKO,parallel,down,396,dKO
59,936.7088607594937,8.902921363906026,0.8962921918278229,dKO,dKO,parallel,down,396,dKO
60,987.3417721518986,8.857898206989773,0.8351453180655803,dKO,dKO,parallel,down,396,dKO
61,1037.9746835443038,8.744906062381435,0.81406118258994,dKO,dKO,parallel,down,396,dKO
62,1088.6075949367087,8.680320217007338,0.8073181306035417,dKO,dKO,parallel,down,396,dKO
63,1139.240506329114,8.47700441032347,0.7697066494954862,dKO,dKO,parallel,down,396,dKO
64,1189.8734177215188,8.119482148074944,0.6935886576063282,dKO,dKO,parallel,down,396,dKO
65,1240.506329113924,7.806104843953643,0.648517307936868,dKO,dKO,parallel,down,396,dKO
66,1291.1392405063293,7.7402018351948225,0.6657123619055375,dKO,dKO,parallel,down,396,dKO
67,1341.7721518987341,7.700012138186882,0.6688582399924174,dKO,dKO,parallel,down,396,dKO
68,1392.4050632911394,7.771470731980472,0.7315185024333383,dKO,dKO,parallel,down,396,dKO
69,1443.0379746835442,7.83916184515062,0.7957823762849949,dKO,dKO,parallel,down,396,dKO
70,1493.6708860759495,7.762027235805788,0.8025769237130465,dKO,dKO,parallel,down,396,dKO
71,1544.3037974683543,7.747814849801738,0.8311546200269982,dKO,dKO,parallel,down,396,dKO
72,1594.9367088607596,7.7775083051747345,0.8188657366091254,dKO,dKO,parallel,down,396,dKO
73,1645.5696202531644,7.75339540206222,0.7759064111959383,dKO,dKO,parallel,down,396,dKO
74,1696.2025316455697,7.688004628897516,0.66033015106998,dKO,dKO,parallel,down,396,dKO
75,1746.8354430379745,7.532250591598777,0.6299304022668859,dKO,dKO,parallel,down,396,dKO
76,1797.4683544303798,7.320188510646724,0.6190512645719829,dKO,dKO,parallel,down,396,dKO
77,1848.1012658227846,7.255260970554368,0.651626765291275,dKO,dKO,parallel,down,396,dKO
78,1898.73417721519,7.265429711749257,0.704045145923588,dKO,dKO,parallel,down,396,dKO
79,1949.3670886075947,7.137681669299852,0.7886142176076909,dKO,dKO,parallel,down,396,dKO
80,2000,7.267144756018112,0.8822951910308537,dKO,dKO,parallel,down,396,dKO
1,-2000,10.008576286483455,2.9506299394988558,dKO,dKO,antiparallel,up,37,dKO
2,-1949.367088607595,9.72819989453565,2.8366892838192044,dKO,dKO,antiparallel,up,37,dKO
3,-1898.73417721519,8.555090456223702,2.2169706998005534,dKO,dKO,antiparallel,up,37,dKO
4,-1848.1012658227849,8.314377398963448,1.9268186643825476,dKO,dKO,antiparallel,up,37,dKO
5,-1797.4683544303798,8.358682676994048,1.9477097937467276,dKO,dKO,antiparallel,up,37,dKO
6,-1746.8354430379748,8.140555332866874,1.960395867297309,dKO,dKO,antiparallel,up,37,dKO
7,-1696.2025316455697,7.434011634169399,1.6347268845954184,dKO,dKO,antiparallel,up,37,dKO
8,-1645.5696202531644,6.92118155584679,1.413195745928582,dKO,dKO,antiparallel,up,37,dKO
9,-1594.9367088607596,6.903305455328108,1.4324827497267116,dKO,dKO,antiparallel,up,37,dKO
10,-1544.3037974683543,6.938078362791388,1.3448694683624587,dKO,dKO,antiparallel,up,37,dKO
11,-1493.6708860759495,6.970782606666153,1.3846273863233867,dKO,dKO,antiparallel,up,37,dKO
12,-1443.0379746835442,7.3435492511697715,1.7032553235990597,dKO,dKO,antiparallel,up,37,dKO
13,-1392.4050632911392,8.241434090567065,2.1336435000077523,dKO,dKO,antiparallel,up,37,dKO
14,-1341.7721518987341,9.496796776024071,2.768975197198725,dKO,dKO,antiparallel,up,37,dKO
15,-1291.139240506329,11.2647141421593,3.6508527061068787,dKO,dKO,antiparallel,up,37,dKO
16,-1240.506329113924,12.479837815224588,4.384829291700451,dKO,dKO,antiparallel,up,37,dKO
17,-1189.873417721519,12.719780193384704,4.441525211298652,dKO,dKO,antiparallel,up,37,dKO
18,-1139.240506329114,12.111786312004467,4.320078933866723,dKO,dKO,antiparallel,up,37,dKO
19,-1088.607594936709,11.233878769530905,3.9450148370959184,dKO,dKO,antiparallel,up,37,dKO
20,-1037.9746835443038,10.240002642708856,3.4022508612740263,dKO,dKO,antiparallel,up,37,dKO
21,-987.3417721518988,9.128296652613459,2.751368572401268,dKO,dKO,antiparallel,up,37,dKO
22,-936.7088607594937,8.949029995299675,2.6124788068884306,dKO,dKO,antiparallel,up,37,dKO
23,-886.0759493670887,9.418991168919984,2.5559648338905476,dKO,dKO,antiparallel,up,37,dKO
24,-835.4430379746836,9.310413828991555,2.492260659212934,dKO,dKO,antiparallel,up,37,dKO
25,-784.8101265822784,8.419825936244415,2.2321156292326134,dKO,dKO,antiparallel,up,37,dKO
26,-734.1772151898733,7.8993026390161605,1.9855575303190842,dKO,dKO,antiparallel,up,37,dKO
27,-683.5443037974683,7.238571262660328,1.8426518827170957,dKO,dKO,antiparallel,up,37,dKO
28,-632.9113924050632,7.308063253540176,2.1199367094559314,dKO,dKO,antiparallel,up,37,dKO
29,-582.2784810126582,7.428594541635599,2.3743718517790398,dKO,dKO,antiparallel,up,37,dKO
30,-531.6455696202531,7.440603065619598,2.7044027186009485,dKO,dKO,antiparallel,up,37,dKO
31,-481.0126582278481,7.203905392767073,2.6380854540672765,dKO,dKO,antiparallel,up,37,dKO
32,-430.37974683544303,6.7223052706159985,2.1156478798547185,dKO,dKO,antiparallel,up,37,dKO
33,-379.746835443038,6.198430388875909,1.7411589889291021,dKO,dKO,antiparallel,up,37,dKO
34,-329.11392405063293,5.949425573864499,1.5542884441895144,dKO,dKO,antiparallel,up,37,dKO
35,-278.4810126582279,5.525492891212841,1.350059616744916,dKO,dKO,antiparallel,up,37,dKO
36,-227.84810126582283,4.99097249434875,1.2088917590097261,dKO,dKO,antiparallel,up,37,dKO
37,-177.21518987341778,5.003986172310941,1.1073128695655357,dKO,dKO,antiparallel,up,37,dKO
38,-126.58227848101274,4.999058257395083,1.1355891291125613,dKO,dKO,antiparallel,up,37,dKO
39,-75.94936708860769,4.737412932971576,1.098711504827785,dKO,dKO,antiparallel,up,37,dKO
40,-25.316455696202638,4.94879746078371,1.1245356173391285,dKO,dKO,antiparallel,up,37,dKO
41,25.31645569620241,5.203774524830483,1.1397565106516627,dKO,dKO,antiparallel,up,37,dKO
42,75.94936708860769,5.217230387292466,1.0259415398754523,dKO,dKO,antiparallel,up,37,dKO
43,126.58227848101251,5.427200405790999,1.0790905292107449,dKO,dKO,antiparallel,up,37,dKO
44,177.21518987341778,5.910166946832124,1.2528106078150787,dKO,dKO,antiparallel,up,37,dKO
45,227.8481012658226,6.853046572530592,1.5391895191136122,dKO,dKO,antiparallel,up,37,dKO
46,278.4810126582279,7.543253922333588,1.8917055119667459,dKO,dKO,antiparallel,up,37,dKO
47,329.1139240506327,7.661862563829165,2.087172338842648,dKO,dKO,antiparallel,up,37,dKO
48,379.746835443038,7.4407649742160835,2.0515222642801794,dKO,dKO,antiparallel,up,37,dKO
49,430.37974683544326,7.439837343370592,1.9629913489411788,dKO,dKO,antiparallel,up,37,dKO
50,481.0126582278481,7.765986385839479,1.9195270033478096,dKO,dKO,antiparallel,up,37,dKO
51,531.6455696202534,7.973742766659539,2.1636886528099977,dKO,dKO,antiparallel,up,37,dKO
52,582.2784810126582,7.463041047899573,2.2172219605367496,dKO,dKO,antiparallel,up,37,dKO
53,632.9113924050635,8.573566300976383,2.4769030275372734,dKO,dKO,antiparallel,up,37,dKO
54,683.5443037974683,9.908583199140187,3.0704926658635125,dKO,dKO,antiparallel,up,37,dKO
55,734.1772151898736,11.54428948348707,3.782886700696862,dKO,dKO,antiparallel,up,37,dKO
56,784.8101265822784,14.040100026667655,4.773547692809932,dKO,dKO,antiparallel,up,37,dKO
57,835.4430379746836,15.4089947692768,5.4527865935014574,dKO,dKO,antiparallel,up,37,dKO
58,886.0759493670885,15.057978981250042,5.545369981560503,dKO,dKO,antiparallel,up,37,dKO
59,936.7088607594937,15.05336400627016,5.4648310638961375,dKO,dKO,antiparallel,up,37,dKO
60,987.3417721518986,15.094107477170928,5.019524920623788,dKO,dKO,antiparallel,up,37,dKO
61,1037.9746835443038,14.605784424339328,4.25799802875448,dKO,dKO,antiparallel,up,37,dKO
62,1088.6075949367087,13.593914066520897,3.7502416393811417,dKO,dKO,antiparallel,up,37,dKO
63,1139.240506329114,12.485964718981906,3.3052365637940095,dKO,dKO,antiparallel,up,37,dKO
64,1189.8734177215188,12.199445912429878,3.1551956929863594,dKO,dKO,antiparallel,up,37,dKO
65,1240.506329113924,12.670582394900622,3.2829925535154585,dKO,dKO,antiparallel,up,37,dKO
66,1291.1392405063293,12.393703945885907,3.2135868242804917,dKO,dKO,antiparallel,up,37,dKO
67,1341.7721518987341,11.774399666421049,2.789820277103916,dKO,dKO,antiparallel,up,37,dKO
68,1392.4050632911394,10.003872711379248,2.0532973807657746,dKO,dKO,antiparallel,up,37,dKO
69,1443.0379746835442,8.820066464205047,1.6496037237070043,dKO,dKO,antiparallel,up,37,dKO
70,1493.6708860759495,8.804929834743877,1.6541316528556094,dKO,dKO,antiparallel,up,37,dKO
71,1544.3037974683543,8.544607087362994,1.574547562430335,dKO,dKO,antiparallel,up,37,dKO
72,1594.9367088607596,7.575427287033012,1.6406153430041586,dKO,dKO,antiparallel,up,37,dKO
73,1645.5696202531644,8.200594434652242,2.0601366870061897,dKO,dKO,antiparallel,up,37,dKO
74,1696.2025316455697,8.989065880281432,2.456840945266643,dKO,dKO,antiparallel,up,37,dKO
75,1746.8354430379745,8.826772945270882,2.4547257913533653,dKO,dKO,antiparallel,up,37,dKO
76,1797.4683544303798,7.969055482159863,2.089902160009548,dKO,dKO,antiparallel,up,37,dKO
77,1848.1012658227846,8.045671038047688,2.0620756464261194,dKO,dKO,antiparallel,up,37,dKO
78,1898.73417721519,8.054756820395186,2.021136946065182,dKO,dKO,antiparallel,up,37,dKO
79,1949.3670886075947,8.454562072002135,2.2976012014227702,dKO,dKO,antiparallel,up,37,dKO
80,2000,8.021853976163777,2.2628198078018547,dKO,dKO,antiparallel,up,37,dKO
1,-2000,4.755427531888408,0.753824824792433,dKO,dKO,antiparallel,down,31,dKO
2,-1949.367088607595,4.8620942601337225,0.7791662894698129,dKO,dKO,antiparallel,down,31,dKO
3,-1898.73417721519,5.094982455058765,0.7957376998872673,dKO,dKO,antiparallel,down,31,dKO
4,-1848.1012658227849,5.327769380564331,0.9032434466575808,dKO,dKO,antiparallel,down,31,dKO
5,-1797.4683544303798,5.902052107677665,1.1699561575940587,dKO,dKO,antiparallel,down,31,dKO
6,-1746.8354430379748,6.078830049166116,1.365596629870196,dKO,dKO,antiparallel,down,31,dKO
7,-1696.2025316455697,6.509264626656809,1.4632321583392145,dKO,dKO,antiparallel,down,31,dKO
8,-1645.5696202531644,6.07104072811783,1.3052329723289826,dKO,dKO,antiparallel,down,31,dKO
9,-1594.9367088607596,5.3403065601471935,1.0724164280373734,dKO,dKO,antiparallel,down,31,dKO
10,-1544.3037974683543,4.865924650161497,0.8373035892172965,dKO,dKO,antiparallel,down,31,dKO
11,-1493.6708860759495,4.577277740534916,0.754730944208775,dKO,dKO,antiparallel,down,31,dKO
12,-1443.0379746835442,4.54262362769855,0.7232958132133195,dKO,dKO,antiparallel,down,31,dKO
13,-1392.4050632911392,4.752278615659283,0.775658142123705,dKO,dKO,antiparallel,down,31,dKO
14,-1341.7721518987341,4.81128951229075,0.7829878465416572,dKO,dKO,antiparallel,down,31,dKO
15,-1291.139240506329,5.168447500659574,0.913124161516622,dKO,dKO,antiparallel,down,31,dKO
16,-1240.506329113924,5.650647896515426,1.1876488482914325,dKO,dKO,antiparallel,down,31,dKO
17,-1189.873417721519,6.4369407010591155,1.6597918227515698,dKO,dKO,antiparallel,down,31,dKO
18,-1139.240506329114,6.826363525236807,1.845571051995935,dKO,dKO,antiparallel,down,31,dKO
19,-1088.607594936709,7.393228070659022,2.0790011931090886,dKO,dKO,antiparallel,down,31,dKO
20,-1037.9746835443038,8.173865349062028,2.6287760117229526,dKO,dKO,antiparallel,down,31,dKO
21,-987.3417721518988,8.80853536121307,3.0149487680533764,dKO,dKO,antiparallel,down,31,dKO
22,-936.7088607594937,8.758464894294738,3.0314023957798693,dKO,dKO,antiparallel,down,31,dKO
23,-886.0759493670887,8.69642576832925,2.938933052084748,dKO,dKO,antiparallel,down,31,dKO
24,-835.4430379746836,8.827620635083926,2.781893322816583,dKO,dKO,antiparallel,down,31,dKO
25,-784.8101265822784,8.44068187913587,2.6716472209613578,dKO,dKO,antiparallel,down,31,dKO
26,-734.1772151898733,7.772064919881923,2.361180402948208,dKO,dKO,antiparallel,down,31,dKO
27,-683.5443037974683,6.980966751601107,2.2494454095207246,dKO,dKO,antiparallel,down,31,dKO
28,-632.9113924050632,5.383169747270564,1.458645841821992,dKO,dKO,antiparallel,down,31,dKO
29,-582.2784810126582,5.043856691827056,1.1581196913964005,dKO,dKO,antiparallel,down,31,dKO
30,-531.6455696202531,4.9383130649597415,0.9337865574267593,dKO,dKO,antiparallel,down,31,dKO
31,-481.0126582278481,4.889190121261023,0.9294121572440683,dKO,dKO,antiparallel,down,31,dKO
32,-430.37974683544303,5.240168339385781,1.105280661227846,dKO,dKO,antiparallel,down,31,dKO
33,-379.746835443038,5.784068115398448,1.315359655191134,dKO,dKO,antiparallel,down,31,dKO
34,-329.11392405063293,6.2061321161126575,1.6856300645884679,dKO,dKO,antiparallel,down,31,dKO
35,-278.4810126582279,6.807190007701997,2.2423072628051917,dKO,dKO,antiparallel,down,31,dKO
36,-227.84810126582283,8.083708639939626,3.2106248370333246,dKO,dKO,antiparallel,down,31,dKO
37,-177.21518987341778,8.663384933984407,3.41942521213237,dKO,dKO,antiparallel,down,31,dKO
38,-126.58227848101274,8.183058666567648,3.044440402875509,dKO,dKO,antiparallel,down,31,dKO
39,-75.94936708860769,6.124671003280148,1.6282909475601282,dKO,dKO,antiparallel,down,31,dKO
40,-25.316455696202638,5.761421712034492,1.2580828304273999,dKO,dKO,antiparallel,down,31,dKO
41,25.31645569620241,5.53592469451248,1.139389853698005,dKO,dKO,antiparallel,down,31,dKO
42,75.94936708860769,5.592507032220081,1.173231823708727,dKO,dKO,antiparallel,down,31,dKO
43,126.58227848101251,5.7475212490943175,1.1937683777238948,dKO,dKO,antiparallel,down,31,dKO
44,177.21518987341778,5.332727101874608,1.0557775032889622,dKO,dKO,antiparallel,down,31,dKO
