ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast_direction
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	7/1098	10/14485	0.7	9.234517304189435	7.459894004603505	1.3819829063072325e-6	8.976064284052285e-5	7.264614497742372e-5	Tspan9/Col4a1/Col4a2/Ubash3b/Col1a1/Ddr1/Col4a5	7	dKO_vs_WT_down
GO:0003206	cardiac chamber morphogenesis	27/1098	131/14485	0.20610687022900764	2.718996370917282	5.660149902637861	1.453344201444214e-6	9.324443711948792e-5	7.546569056279648e-5	Fhl2/Nrp2/Vangl2/Tgfb2/Bmp2/Pitx2/Ccn1/Sema3c/Nsd2/Smo/Ppp1r13l/Parva/Tpm1/Tgfbr2/Cited2/Slit3/Nog/Fzd2/Id2/Sox11/Foxc1/Dsp/Tnnc1/Grhl2/Zfpm2/Pkp2/Nkx2-5	27	dKO_vs_WT_down
GO:0120192	tight junction assembly	18/1098	67/14485	0.26865671641791045	3.5441644237827257	5.9776965184851365	1.5680797094510089e-6	9.939358254725009e-5	8.044238966048613e-5	Cgn/Patj/Cldn4/Lsr/Marveld3/Itgb1/Gja1/Cldn7/Myo1c/Actg1/Rock2/Ocln/Marveld2/Grhl2/Pkp2/Afdn/Cldn6/Mpp7	18	dKO_vs_WT_down
GO:0050767	regulation of neurogenesis	60/1098	424/14485	0.14150943396226415	1.8668161666151148	5.188067563112155	1.778332021303596e-6	1.1137862814378832e-4	9.01422684984091e-5	Map2/Dusp10/Vim/Zeb2/Dlx2/Pax6/B2m/Bmp2/Tgm2/Dhx36/Trim46/S100a10/Wls/Cdkn2b/Lrp8/Dpysl5/Flt1/Met/Smo/Wnt7a/Bhlhe40/Numbl/Pak1/Ilk/Itgb1/Ldlr/Anxa2/Prtg/Ryk/Marcks/Grip1/Egfr/Ntn1/Kctd11/Arrb2/Nog/Nr1d1/Wnt3/Id2/Sox11/Gli3/Dbn1/Map1b/Wnt5a/Nefl/Ctnnd2/Sema5a/Myc/Wnt7b/Afdn/Tnfrsf12a/Metrn/Efna5/Bin1/Clcf1/Il33/Cask/Fgf13/Cysltr1/Bex1	60	dKO_vs_WT_down
GO:0045785	positive regulation of cell adhesion	62/1098	444/14485	0.13963963963963963	1.842149526575756	5.161613370085377	1.879617477053998e-6	1.1633726525624805e-4	9.415545132734888e-5	Cd28/Spta1/Itpkb/Dusp10/Tgfb2/Cd44/Thbs1/B2m/Fermt1/Tgm2/S100a10/Csf1/Ccn1/Shb/Sfn/Wnt4/Cdk6/Actb/Cav1/Myadm/Rras/Ilk/Igf2/Efnb2/Dhps/Cyld/Cdh13/Piezo1/Itgb1/Ets1/Tpm1/Tgfbr2/Utrn/Cited2/Flot2/Itga3/Erbb2/Lamb1/Gli3/Nedd9/Dbn1/Adk/Wnt5a/Sdc2/Has2/Myh9/Lgals1/Pdgfb/Emp2/Pkp2/Ccdc80/Runx1/Afdn/Tnfsf9/Prkce/Socs5/Efemp2/Cfl1/Stx3/Anxa1/Flna/Efnb1	62	dKO_vs_WT_down
GO:0090132	epithelium migration	23/1098	103/14485	0.22330097087378642	2.945823827966117	5.675658859380693	2.0426109480730575e-6	1.249555371838646e-4	1.0113049308391085e-4	Irs1/Dusp10/Tgfb2/Vim/Zeb2/Fermt1/Glipr2/Tacstd2/Irs2/Marveld3/Tgfbr2/Pfn1/Itga3/Wnt5a/Ltb4r2/Sdc2/Grhl2/Has2/Eppk1/Prkce/Mapre2/Hbegf/Mcc	23	dKO_vs_WT_down
GO:0001570	vasculogenesis	21/1098	90/14485	0.23333333333333334	3.078172434729812	5.6637072420407835	2.6683700186538896e-6	1.609514486107084e-4	1.3026312980928489e-4	Spred1/Pitx2/Cav1/Smo/Wnt7a/Rras/Rasip1/Adm/Fgfr1/Junb/Tgfbr2/Cited2/Zfpm2/Has2/Wnt7b/Hdac7/Emp2/T/Nkx2-5/Cited1/Amot	21	dKO_vs_WT_down
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	12/1098	33/14485	0.36363636363636365	4.797151846332174	6.2539550384762155	2.6922120277024024e-6	1.609514486107084e-4	1.3026312980928489e-4	Sulf1/Gpc1/Creb3l1/Thbs1/Wnt4/Itgb1/Nog/Wnt5a/Spry2/Pdgfb/Tcf7l2/Apln	12	dKO_vs_WT_down
GO:2001236	regulation of extrinsic apoptotic signaling pathway	29/1098	151/14485	0.19205298013245034	2.5335950976489467	5.425244078428	2.729093620253981e-6	1.613231633275977e-4	1.3056397035987407e-4	Cflar/Casp8/Tmbim1/Pea15a/Tgfb2/Thbs1/Mal/Bcl2l1/Lmna/Cav1/Fgfr1/Cyld/Hyal2/Tnfaip3/Eya4/Unc5b/Dapk3/Inhba/Lgals3/App/Tnfrsf12a/Hspa1b/Hspa1a/Ltb/Birc6/Gstp2/Itprip/Acsl5/Tcf7l2	29	dKO_vs_WT_down
GO:0060070	canonical Wnt signaling pathway	45/1098	289/14485	0.15570934256055363	2.0541437404277043	5.184054477105879	2.821648046245067e-6	1.6344806609656747e-4	1.322837217980603e-4	Wnt6/Wnt10a/Zeb2/Fermt1/Bmp2/Bcl9/Wls/Wnt4/Cdk14/Cav1/Wnt7a/Ppm1n/Ruvbl2/Lrrk1/Ilk/Adgra2/Nkd1/Cyld/Apc2/Dapk3/Gli1/Kremen1/Egfr/Tcf7/Tmem88/Nog/Col1a1/Fzd2/Wnt3/Axin2/Gli3/Edn1/Wnt5a/Lats2/Ctnnd2/Sema5a/Wnt7b/Prickle1/App/Prkn/Nkx2-5/Ptk7/Mcc/Tcf7l2/Gpc3	45	dKO_vs_WT_down
GO:1901342	regulation of vasculature development	42/1098	262/14485	0.16030534351145037	2.114774955157886	5.214900664734365	2.8271762050537237e-6	1.6344806609656747e-4	1.322837217980603e-4	Sulf1/Tgfb2/Vash2/Creb3l1/Spred1/Thbs1/Tgm2/Ecm1/F3/Ddah1/Wnt4/Sema3e/Cxcl10/Anxa3/Flt1/Stard13/Tspan12/Hoxa5/Emc10/Rras/Adm/Rnh1/Igf2/Col4a2/Adgra2/Itgb1/Ets1/Tgfbr2/Rock2/Foxc1/Plk2/Wnt5a/Lgals3/Spry2/Sema5a/Emp2/Runx1/Tnfrsf12a/Cyp1b1/Sema6a/Cysltr1/Amot	42	dKO_vs_WT_down
GO:0003231	cardiac ventricle development	27/1098	136/14485	0.19852941176470587	2.619033269045323	5.432731053194723	3.0995878868486138e-6	1.7532463616700967e-4	1.4189580794036637e-4	Vangl2/Tgfb2/Pitx2/Ccn1/Sema3c/Nsd2/Ppp1r13l/Tpm1/Tgfbr2/Cited2/Prdm1/Slit3/Nog/Fzd2/Id2/Sox11/Foxc1/Dsp/Wnt5a/Tnnc1/Grhl2/Zfpm2/Pkp2/Nkx2-5/Ptk7/Ltbp1/Sufu	27	dKO_vs_WT_down
GO:0043297	apical junction assembly	18/1098	70/14485	0.2571428571428571	3.3922716627634655	5.745872555391575	3.123593193806102e-6	1.7532463616700967e-4	1.4189580794036637e-4	Cgn/Rhoc/Wdr1/Cldn4/Marveld3/Itgb1/Gja1/Cldn7/Myo1c/Rock2/Ocln/Marveld2/Vcl/Grhl2/Pkp2/Afdn/Cldn6/Mpp7	18	dKO_vs_WT_down
GO:0030038	contractile actin filament bundle assembly	24/1098	113/14485	0.21238938053097345	2.801876299627642	5.506927854466027	3.1659077049735636e-6	1.7532463616700967e-4	1.4189580794036637e-4	Zeb2/Myl9/S100a10/Rhoc/Wnt4/Limch1/Eln/Met/Zyx/Arhgef5/Tacstd2/Pak1/Arhgef10/Fhod1/Tpm1/Sh3pxd2b/Pfn1/Actg1/Rock2/Synpo2l/Sorbs3/Phldb2/Arhgap28/Arhgap6	24	dKO_vs_WT_down
GO:0043149	stress fiber assembly	24/1098	113/14485	0.21238938053097345	2.801876299627642	5.506927854466027	3.1659077049735636e-6	1.7532463616700967e-4	1.4189580794036637e-4	Zeb2/Myl9/S100a10/Rhoc/Wnt4/Limch1/Eln/Met/Zyx/Arhgef5/Tacstd2/Pak1/Arhgef10/Fhod1/Tpm1/Sh3pxd2b/Pfn1/Actg1/Rock2/Synpo2l/Sorbs3/Phldb2/Arhgap28/Arhgap6	24	dKO_vs_WT_down
GO:0090066	regulation of anatomical structure size	66/1098	491/14485	0.13441955193482688	1.7732852548050704	4.992445547537891	3.3332144698946785e-6	1.8266709714704067e-4	1.4783829529302605e-4	Map2/Ptgs2/Arpc5/Spta1/Gsn/Dstn/Trim46/Htr1d/Wdr1/Eln/Cav1/Wnt7a/Myadm/Plekhg2/Pak1/Ilk/Adm/Elavl1/Borcs8/Mmp2/Bbs2/Slc12a4/Itgb1/Tpm1/Htr1b/Ryk/Naa80/Itga9/Gja1/Egfr/Adra1b/Ntn1/Pfn1/Myo1c/Wnt3/Rock2/Cfl2/Foxc1/Edn1/Dbn1/Map1b/Wnt5a/Nefl/Dmtn/Ctnnd2/Sema5a/Cdc42ep1/Sh3bp1/Pdxp/Pdgfb/Wnt7b/Ap2m1/Tnfrsf12a/Efna5/Arhgap28/Prkce/Bin1/Ssh3/Cfl1/Acta2/Dusp5/Apln/Fgf13/Msn/Cysltr1/Tmsb4x	66	dKO_vs_WT_down
GO:0045765	regulation of angiogenesis	41/1098	255/14485	0.1607843137254902	2.121093610486089	5.172652626277394	3.4294973645648885e-6	1.8600603747397814e-4	1.5054060596489388e-4	Sulf1/Tgfb2/Vash2/Creb3l1/Spred1/Thbs1/Tgm2/Ecm1/F3/Ddah1/Sema3e/Cxcl10/Anxa3/Flt1/Stard13/Tspan12/Hoxa5/Emc10/Rras/Adm/Rnh1/Igf2/Col4a2/Adgra2/Itgb1/Ets1/Tgfbr2/Rock2/Foxc1/Plk2/Wnt5a/Lgals3/Spry2/Sema5a/Emp2/Runx1/Tnfrsf12a/Cyp1b1/Sema6a/Cysltr1/Amot	41	dKO_vs_WT_down
GO:0010632	regulation of epithelial cell migration	18/1098	71/14485	0.2535211267605634	3.344493188640037	5.67139227450339	3.891445549405594e-6	2.0890709219819213e-4	1.6907515840328276e-4	Irs1/Dusp10/Tgfb2/Vim/Glipr2/Tacstd2/Irs2/Marveld3/Tgfbr2/Pfn1/Itga3/Sdc2/Has2/Eppk1/Prkce/Mapre2/Hbegf/Mcc	18	dKO_vs_WT_down
GO:0003151	outflow tract morphogenesis	20/1098	85/14485	0.23529411764705882	3.104039429979642	5.571676433964007	4.001733324035054e-6	2.111573525664512e-4	1.7089636573621085e-4	Nrp2/Vangl2/Tgfb2/Thbs1/Pitx2/Sema3c/Eln/Ilk/Parva/Tgfbr2/Cited2/Nog/Fzd2/Sox11/Foxc1/Tfap2a/Edn1/Zfpm2/Prickle1/Nkx2-5	20	dKO_vs_WT_down
GO:0014032	neural crest cell development	19/1098	78/14485	0.24358974358974358	3.2134767175750785	5.613571749357235	4.013635289231157e-6	2.111573525664512e-4	1.7089636573621085e-4	Rdh10/Nrp2/Gbx2/Zeb2/Pax6/Pitx2/Sema3e/Sema3c/Radil/Smo/Sema3b/Cited2/Foxc1/Tfap2a/Edn1/Sema5a/Sema6a/Cfl1/Efnb1	19	dKO_vs_WT_down
GO:0010631	epithelial cell migration	22/1098	100/14485	0.22	2.9022768670309653	5.466666624111558	4.396594722689135e-6	2.2791784013011915e-4	1.8446116174158046e-4	Irs1/Dusp10/Tgfb2/Vim/Zeb2/Fermt1/Glipr2/Tacstd2/Irs2/Marveld3/Tgfbr2/Pfn1/Itga3/Wnt5a/Ltb4r2/Sdc2/Has2/Eppk1/Prkce/Mapre2/Hbegf/Mcc	22	dKO_vs_WT_down
GO:0048562	embryonic organ morphogenesis	46/1098	303/14485	0.15181518151815182	2.0027713153829048	5.051941029800524	4.418859474106093e-6	2.2791784013011915e-4	1.8446116174158046e-4	Rdh10/Gbx2/Twist2/Vangl2/Tgfb2/Dlx2/Pax6/Fbn1/Slc39a1/Pitx2/Hspg2/Smo/Hoxa1/Hoxa3/Hoxa5/Hoxa7/Tead1/Fgfr1/Tgfbr2/Cited2/Eya4/Gja1/Chst11/Lrig3/Gli1/Efemp1/Tcf7/Ntn1/Nog/Fzd2/Id2/Sox11/Gli3/Tfap2a/Edn1/Wnt5a/Mmp14/Spry2/Grhl2/Myc/T/Nkx2-5/Clic5/Ptk7/Sufu/Tcf7l2	46	dKO_vs_WT_down
GO:0014812	muscle cell migration	26/1098	131/14485	0.1984732824427481	2.618292801624049	5.3285626418537	4.7219472559802116e-6	2.411860632399213e-4	1.9519955697945788e-4	Arpc5/S100a11/F3/Camk2d/Pitx2/Cav1/Met/Smo/Abhd2/Pak1/Ilk/Parva/Fat1/Tpm1/Myo5a/Igfbp3/Has2/Myc/Ccn4/Myh9/Pdgfb/Ddr1/Cyp1b1/Gstp2/Anxa1/Tmsb4x	26	dKO_vs_WT_down
GO:0003205	cardiac chamber development	32/1098	180/14485	0.17777777777777778	2.345274235984619	5.201240586621767	4.795884566084686e-6	2.4260719905934165e-4	1.9634972742725256e-4	Fhl2/Nrp2/Vangl2/Tgfb2/Bmp2/Pitx2/Ccn1/Sema3c/Nsd2/Smo/Ppp1r13l/Parva/Tpm1/Tgfbr2/Cited2/Prdm1/Slit3/Nog/Fzd2/Id2/Sox11/Foxc1/Dsp/Wnt5a/Tnnc1/Grhl2/Zfpm2/Pkp2/Nkx2-5/Ptk7/Ltbp1/Sufu	32	dKO_vs_WT_down
